51811,Outdoor Aerobic Systems Company,356.898,2.34,US pound
51812,Express Bike Services,5194.614,806.00,Gram
51812,Express Bike Services,5194.614,46.70,US pound
51813,Bold Bike Accessories,857.196,36.70,US pound
51814,Rich Department Store,57103.0684,1443.02,US pound
51815,Variety Cycling,20455.5812,2447.00,Gram
51815,Variety Cycling,20455.5812,728.03,US pound
51816,General Associates,5195.85,30.95,US pound
51817,Fast Services,1822.908,17.86,US pound
51818,Up-To-Date Sports,39731.712,1018.00,Gram
51818,Up-To-Date Sports,39731.712,1007.34,US pound
51819,Oils and Fluids Warehouse,7107.954,1176.00,Gram
51819,Oils and Fluids Warehouse,7107.954,98.94,US pound
51820,Cycling Goods,4213.104,1014.00,Gram
51820,Cycling Goods,4213.104,110.36,US pound
51821,Brightwork Company,4543.104,46.70,US pound
51822,Field Trip Store,128873.2206,2630.00,Gram
51822,Field Trip Store,128873.2206,3315.30,US pound
51823,Metro Metals Co.,98066.5013,2776.99,US pound
51824,Metro Bike Mart,53024.0016,3157.00,Gram
51824,Metro Bike Mart,53024.0016,1256.31,US pound
51825,Genial Bike Associates,55934.058,5248.00,Gram
51825,Genial Bike Associates,55934.058,1252.55,US pound
51826,Stock Parts and Supplies,71283.2401,1955.32,US pound
51827,Eighth Bike Store,22147.2853,3476.00,Gram
51827,Eighth Bike Store,22147.2853,842.82,US pound
51828,Reasonable Bicycle Sales,66047.3337,1875.00,Gram
51828,Reasonable Bicycle Sales,66047.3337,1212.15,US pound
51829,Systematic Sales,9885.8499,279.64,US pound
51830,Thorough Parts and Repair Services,112611.9697,2958.00,Gram
51830,Thorough Parts and Repair Services,112611.9697,1950.16,US pound
51831,Every Bike Shop,20403.594,280.24,US pound
51832,Twelfth Bike Store,44160.5991,1084.00,Gram
51832,Twelfth Bike Store,44160.5991,1103.05,US pound
51833,Sturdy Toys,30516.5072,654.00,Gram
51833,Sturdy Toys,30516.5072,464.67,US pound
51834,Rental Gallery,3560.754,436.00,Gram
51834,Rental Gallery,3560.754,26.12,US pound
51835,Pedaling Components,14124.1711,1578.00,Gram
51835,Pedaling Components,14124.1711,495.86,US pound
51836,Swift Cycles,37414.848,1577.00,Gram
51836,Swift Cycles,37414.848,639.97,US pound
51837,Excellent Bikes,68473.2873,1745.08,US pound
51838,Mail-Order Outlet,39403.722,924.00,Gram
51838,Mail-Order Outlet,39403.722,692.55,US pound
51839,Rewarding Activities Company,42829.6815,924.00,Gram
51839,Rewarding Activities Company,42829.6815,754.71,US pound
51840,Quality Bike Sales,567.8978,60.00,US pound
51842,Number 1 Supply,44628.9968,974.00,Gram
51842,Number 1 Supply,44628.9968,786.72,US pound
51843,Finer Cycle Shop,9759.948,740.00,Gram
51843,Finer Cycle Shop,9759.948,119.52,US pound
51844,Metropolitan Manufacturing,5069.8348,485.00,Gram
51844,Metropolitan Manufacturing,5069.8348,87.44,US pound
51845,Resale Services,46428.3351,991.00,Gram
51845,Resale Services,46428.3351,1194.77,US pound
51846,Racing Bike Outlet,971.982,61.26,US pound
51847,General Department Stores,9850.086,520.16,US pound
51848,Valley Bicycle Distributors,5986.686,168.00,Gram
51848,Valley Bicycle Distributors,5986.686,56.70,US pound
51849,Big-Time Bike Store,10805.37,87.56,US pound
51850,Farthest Bike Store,66845.6546,1854.37,US pound
51851,Efficient Cycling,3521.495,147.09,US pound
51852,Extreme Toy Store,4180.446,1640.00,Gram
51852,Extreme Toy Store,4180.446,231.28,US pound
51853,Noiseless Gear Company,35496.363,645.00,Gram
51853,Noiseless Gear Company,35496.363,1105.73,US pound
51855,Sheet Metal Manufacturing,72616.5242,1497.00,Gram
51855,Sheet Metal Manufacturing,72616.5242,1264.15,US pound
51856,Satin Finish Company,33634.68,9981.00,Gram
51856,Satin Finish Company,33634.68,864.79,US pound
51857,Roadway Bicycle Supply,94139.2728,17699.00,Gram
51857,Roadway Bicycle Supply,94139.2728,3100.72,US pound
51858,Perfect Toys,122284.4578,4087.84,US pound
51859,Family Entertainment Center,1914.4429,58.57,US pound
51860,Bike Boutique,71029.152,1119.00,Gram
51860,Bike Boutique,71029.152,1286.42,US pound
51861,Finer Sporting Goods,10284.1936,810.00,Gram
51861,Finer Sporting Goods,10284.1936,294.10,US pound
51862,Metro Bike Works,4130.982,70.05,US pound
51863,Coho Sports,461.694,26.77,US pound
51864,Consolidated Sales,3855.0766,1242.00,Gram
51864,Consolidated Sales,3855.0766,13.85,US pound
51865,Nonskid Tire Company,514.008,31.17,US pound
51866,Endurance Bikes,977.376,60.39,US pound
51867,Big Cycle Mall,5270.5524,105.74,US pound
51868,Tough and Reliable Parts,202.332,2.40,US pound
51870,Area Sheet Metal Supply,404.664,4.80,US pound
51871,Major Bicycle Store,200.052,3.02,US pound
51872,Second Bike Shop,356.898,2.30,US pound
51873,The Accessories Store,326.742,19.77,US pound
51874,Exemplary Cycles,6557.411,317.00,Gram
51874,Exemplary Cycles,6557.411,197.50,US pound
51875,Gears and Parts Company,38978.1074,1177.31,US pound
53451,Cycle Clearance,1741.7689,85.80,US pound
53452,Running and Cycling Gear,52952.3583,11259.00,Gram
53452,Running and Cycling Gear,52952.3583,1483.83,US pound
53453,West Side Mart,200.052,3.14,US pound
53454,Initial Bike Company,40255.9142,1018.00,Gram
53454,Initial Bike Company,40255.9142,981.49,US pound
53455,Nearby Cycle Shop,31612.0704,1299.00,Gram
53455,Nearby Cycle Shop,31612.0704,894.40,US pound
53456,Sundry Sporting Goods,26816.5751,1480.00,Gram
53456,Sundry Sporting Goods,26816.5751,500.98,US pound
53457,Metro Cycle Shop,47000.9618,8411.00,Gram
53457,Metro Cycle Shop,47000.9618,823.55,US pound
53458,Action Bicycle Specialists,92278.0501,3356.33,US pound
53459,Professional Sales and Service,29133.471,5540.00,Gram
53459,Professional Sales and Service,29133.471,732.25,US pound
53460,Eastside Department Store,104273.0197,1558.00,Gram
53460,Eastside Department Store,104273.0197,1587.81,US pound
53461,Self-Contained Cycle Parts Company,1466.01,14.77,US pound
53462,Rambling Tours,228.582,581.00,Gram
53463,Greater Bike Store,2901.9075,588.00,Gram
53463,Greater Bike Store,2901.9075,26.12,US pound
53464,Corner Bicycle Supply,64152.0919,2253.00,Gram
53464,Corner Bicycle Supply,64152.0919,1053.44,US pound
53465,Vigorous Exercise Company,84713.7665,20438.00,Gram
53465,Vigorous Exercise Company,84713.7665,1609.61,US pound
53466,Mountain Toy Store,1182.894,22.07,US pound
53467,Successful Sales Company,5696.538,1476.00,Gram
53467,Successful Sales Company,5696.538,49.34,US pound
53468,Bike Part Wholesalers,25283.1022,1878.00,Gram
53468,Bike Part Wholesalers,25283.1022,836.82,US pound
53469,Convenient Sales and Service,21393.5597,418.96,US pound
53470,Extreme Riding Supplies,56184.0389,1686.16,US pound
53471,Work and Play Association,38496.048,844.00,Gram
53471,Work and Play Association,38496.048,553.73,US pound
53472,Riding Cycles,92141.4113,2442.00,Gram
53472,Riding Cycles,92141.4113,1463.19,US pound
53473,Transport Bikes,1615.2769,1725.00,Gram
53473,Transport Bikes,1615.2769,32.72,US pound
53474,Blue-Ribbon Bike Company,26776.3823,4646.00,Gram
53474,Blue-Ribbon Bike Company,26776.3823,886.92,US pound
53475,Getaway Inn,39566.3847,972.00,Gram
53475,Getaway Inn,39566.3847,625.75,US pound
53476,Thrilling Bike Tours,13119.4132,1983.00,Gram
53476,Thrilling Bike Tours,13119.4132,438.64,US pound
53477,Quick Parts and Service,24830.4239,7602.00,Gram
53477,Quick Parts and Service,24830.4239,836.78,US pound
53478,Metro Sports Equipment,39923.9842,6282.00,Gram
53478,Metro Sports Equipment,39923.9842,528.13,US pound
53479,Neighborhood Bicycle Storehouse,225.63,635.00,Gram
53480,World of Bikes,44021.7035,1418.00,Gram
53480,World of Bikes,44021.7035,1062.45,US pound
53481,Courteous Bicycle Specialists,242.40,3.20,US pound
53482,Bikes for Two,1475.634,83.71,US pound
53483,Odometers and Accessories Company,61044.4562,1438.95,US pound
53484,Valley Toy Store,27975.6975,1609.00,Gram
53484,Valley Toy Store,27975.6975,799.11,US pound
53485,Nationwide Supply,57771.7641,7255.00,Gram
53485,Nationwide Supply,57771.7641,1859.88,US pound
53486,Certified Sports Supply,4949.682,74.15,US pound
53487,Two Bike Shops,1466.01,14.77,US pound
53489,Two-Seater Bikes,1525.8048,50.84,US pound
53490,Racing Toys,3483.366,8.84,US pound
53491,Thrifty Parts and Sales,202.332,2.40,US pound
53492,Liquidation Sales,17746.2521,1320.00,Gram
53492,Liquidation Sales,17746.2521,448.79,US pound
53493,Fashionable Bikes and Accessories,23384.652,7623.00,Gram
53493,Fashionable Bikes and Accessories,23384.652,210.83,US pound
53494,First Center,109.788,176.00,Gram
53495,Vigorous Sports Store,4098.648,61.40,US pound
53496,Engineered Bike Systems,3741.6939,751.00,Gram
53496,Engineered Bike Systems,3741.6939,199.97,US pound
53497,Racing Sales and Service,90020.6146,2442.00,Gram
53497,Racing Sales and Service,90020.6146,1347.96,US pound
53498,Seaside Bike Works,1912.446,176.00,Gram
53498,Seaside Bike Works,1912.446,21.82,US pound
53499,"Fabrikam Inc., West",28195.896,1242.00,Gram
53499,"Fabrikam Inc., West",28195.896,808.29,US pound
53500,Utilitarian Sporting Goods,40271.493,1448.93,US pound
53501,"Bike Goods ",1130.952,4.76,US pound
53502,Popular Bike Lines,31604.671,6240.00,Gram
53502,Popular Bike Lines,31604.671,889.83,US pound
53503,One Bike Company,4216.1064,555.00,Gram
53503,One Bike Company,4216.1064,52.24,US pound
53504,Enterprise Center,2045.292,34.55,US pound
53505,Rodeway Bike Store,40683.5406,1206.00,Gram
53505,Rodeway Bike Store,40683.5406,960.49,US pound
53506,Outdoor Equipment Store,105505.3991,2362.00,Gram
53506,Outdoor Equipment Store,105505.3991,1615.16,US pound
53507,Workout Emporium,4398.8328,102.83,US pound
53508,Grand Industries,34771.9097,1126.45,US pound
53509,Metal Processing Company,3676.914,716.00,Gram
53509,Metal Processing Company,3676.914,24.85,US pound
53510,Family Cycle Store,44411.3304,1021.00,Gram
53510,Family Cycle Store,44411.3304,1055.63,US pound
53511,Tachometers and Accessories,552.948,403.00,Gram
53511,Tachometers and Accessories,552.948,2.77,US pound
53512,Closest Bicycle Store,33631.8982,833.00,Gram
53512,Closest Bicycle Store,33631.8982,926.64,US pound
53513,Petroleum Products Distributors,47813.2429,1647.27,US pound
53514,Another Bicycle Company,55103.4671,5459.00,Gram
53514,Another Bicycle Company,55103.4671,1841.97,US pound
53516,Rustic Bike Store,437.8429,635.00,Gram
53516,Rustic Bike Store,437.8429,29.42,US pound
53517,Grand Bicycle Stores,158.43,2.88,US pound
53518,Safe Cycles Shop,87783.9431,15049.00,Gram
53518,Safe Cycles Shop,87783.9431,1634.59,US pound
53519,Off-Price Bike Center,283.9489,29.13,US pound
53520,Next Door Cycles,46703.1548,6497.00,Gram
53520,Next Door Cycles,46703.1548,1578.87,US pound
53521,Nearby Bike Mall,1373.556,18.53,US pound
53522,Finer Mart,1135.7955,116.31,US pound
53523,Community Department Stores,3095.994,1057.00,Gram
53523,Community Department Stores,3095.994,8.31,US pound
53524,Front Runner Bikes,53584.4454,2094.42,US pound
53525,Cycles Sales and Repair,23624.4279,1989.00,Gram
53525,Cycles Sales and Repair,23624.4279,610.96,US pound
53526,Riders Company,34891.325,695.00,Gram
53526,Riders Company,34891.325,561.96,US pound
53527,Rural Cycle Emporium,73920.7391,2257.00,Gram
53527,Rural Cycle Emporium,73920.7391,2194.80,US pound
53528,Racing Partners,3919.5255,635.00,Gram
53528,Racing Partners,3919.5255,206.07,US pound
53530,Sales and Supply Company,75647.3619,1877.00,Gram
53530,Sales and Supply Company,75647.3619,1433.00,US pound
53531,Trailblazing Sports,38783.562,7682.00,Gram
53531,Trailblazing Sports,38783.562,981.33,US pound
53532,Ideal Components,2186.73,83.70,US pound
53533,Fun Toys and Bikes,24213.5442,6597.00,Gram
53533,Fun Toys and Bikes,24213.5442,788.94,US pound
53534,Painters Bicycle Specialists,12423.5249,1350.00,Gram
53534,Painters Bicycle Specialists,12423.5249,233.01,US pound
53535,Camping and Sports Store,96485.4353,3346.79,US pound
53536,Rapid Bikes,43253.7414,8551.00,Gram
53536,Rapid Bikes,43253.7414,809.60,US pound
53537,Purchase Mart,1638.8018,74.46,US pound
53538,Principal Bike Company,20607.78,372.54,US pound
53539,Locks Company,16674.9572,1555.00,Gram
53539,Locks Company,16674.9572,631.73,US pound
53540,Quitting Business Distributors,7416.3412,1121.00,Gram
53540,Quitting Business Distributors,7416.3412,314.35,US pound
53541,"Helpful Sales and Repair Service ",29423.4996,5889.00,Gram
53541,"Helpful Sales and Repair Service ",29423.4996,863.47,US pound
53542,Famous Bike Shop,5942.0055,588.00,Gram
53542,Famous Bike Shop,5942.0055,75.59,US pound
53544,Eastside Parts Shop,1574.442,25.90,US pound
53545,Remote Bicycle Specialists,3650.478,863.00,Gram
53545,Remote Bicycle Specialists,3650.478,34.17,US pound
53546,First Cycle Store,33869.946,674.00,Gram
53546,First Cycle Store,33869.946,552.45,US pound
53547,Fad Outlet,4321.224,10.96,US pound
53548,Good Bike Shop,33592.044,1178.00,Gram
53548,Good Bike Shop,33592.044,532.60,US pound
53549,Beneficial Exercises and Activities,858.90,2.30,US pound
53550,Sports Products Store,10687.854,1409.00,Gram
53550,Sports Products Store,10687.854,187.39,US pound
53551,Exchange Parts Inc.,26261.707,4638.00,Gram
53551,Exchange Parts Inc.,26261.707,916.65,US pound
53552,Bike World,7557.3266,773.00,Gram
53552,Bike World,7557.3266,78.36,US pound
53553,Home Town Bike Store,370.794,1209.00,Gram
53554,Inexpensive Parts Shop,3671.958,436.00,Gram
53554,Inexpensive Parts Shop,3671.958,23.35,US pound
53555,Fitness Bike Accessories,886.2949,32.72,US pound
53556,Incomparable Bicycle Store,3977.1649,317.00,Gram
53556,Incomparable Bicycle Store,3977.1649,137.16,US pound
53557,Nearest Bike Store,400.104,6.24,US pound
53558,Our Sporting Goods Store,1249.65,18.53,US pound
53559,Accessories Network,283.9489,29.13,US pound
53560,Glossy Bikes,53277.6924,10212.00,Gram
53560,Glossy Bikes,53277.6924,1711.89,US pound
53561,Valley Bicycle Specialists,48717.09,6058.00,Gram
53561,Valley Bicycle Specialists,48717.09,1137.46,US pound
53562,Bulk Discount Store,81476.3709,1052.00,Gram
53562,Bulk Discount Store,81476.3709,1383.87,US pound
53563,Excellent Riding Supplies,81431.7128,2085.00,Gram
53563,Excellent Riding Supplies,81431.7128,1369.43,US pound
53565,Cycle Parts and Accessories,28920.1932,2169.00,Gram
53565,Cycle Parts and Accessories,28920.1932,972.73,US pound
53566,Budget Toy Store,63669.48,6976.00,Gram
53566,Budget Toy Store,63669.48,1421.52,US pound
53567,Fourth Bike Store,28995.9788,2461.00,Gram
53567,Fourth Bike Store,28995.9788,977.53,US pound
53568,Eighty Toy Stores,2614.5869,735.00,Gram
53568,Eighty Toy Stores,2614.5869,82.19,US pound
53569,Kickstands and Accessories Company,25690.4699,3026.00,Gram
53569,Kickstands and Accessories Company,25690.4699,869.48,US pound
53570,Larger Cycle Shop,63707.6101,714.00,Gram
53570,Larger Cycle Shop,63707.6101,948.85,US pound
53571,Sports Merchandise,49517.6753,1259.22,US pound
53572,Top Bike Market,1878.2568,54.56,US pound
53573,Metropolitan Bicycle Supply,115310.4777,15577.00,Gram
53573,Metropolitan Bicycle Supply,115310.4777,2416.17,US pound
53575,Games and Sport Supply Company,2183.64,53.58,US pound
53576,Finer Parts Shop,44050.2084,1296.00,Gram
53576,Finer Parts Shop,44050.2084,1123.64,US pound
53577,Instruments and Parts Company,42858.2133,10582.00,Gram
53577,Instruments and Parts Company,42858.2133,1604.55,US pound
53578,Remarkable Bike Store,10033.7457,2805.00,Gram
53578,Remarkable Bike Store,10033.7457,151.67,US pound
53579,Global Sports Outlet,1254.048,600.00,Gram
53579,Global Sports Outlet,1254.048,30.85,US pound
53580,Small Bike Shop,36380.3386,830.00,Gram
53580,Small Bike Shop,36380.3386,1084.74,US pound
53581,West Wind Distributors,3216.3494,176.00,Gram
53581,West Wind Distributors,3216.3494,166.06,US pound
53582,Paints and Solvents Company,10268.513,1467.00,Gram
53582,Paints and Solvents Company,10268.513,243.54,US pound
53583,Paint Supply,51395.322,5646.00,Gram
53583,Paint Supply,51395.322,1138.83,US pound
53584,Central Discount Store,3864.702,185.00,Gram
53584,Central Discount Store,3864.702,46.70,US pound
53585,Famous Bike Sales and Service,2576.898,298.00,Gram
53585,Famous Bike Sales and Service,2576.898,51.90,US pound
53586,Discount Tours,2760.444,695.00,Gram
53586,Discount Tours,2760.444,9.40,US pound
53587,Friendly Neighborhood Bikes,2224.338,555.00,Gram
53587,Friendly Neighborhood Bikes,2224.338,26.12,US pound
53589,Coalition Bike Company,1101.282,185.00,Gram
53589,Coalition Bike Company,1101.282,86.04,US pound
53590,"Sleek Bikes ",62895.5616,1655.71,US pound
53591,Fitness Hotel,1020.594,16.13,US pound
53592,Town Industries,4441.4448,161.56,US pound
53593,Very Best Sports Supply,1034.37,61.26,US pound
53594,Twin Cycles,1075.344,170.00,Gram
53594,Twin Cycles,1075.344,9.30,US pound
53595,Elemental Sporting Goods,6770.298,588.00,Gram
53595,Elemental Sporting Goods,6770.298,93.40,US pound
53596,Aerobic Exercise Company,48.594,149.00,Gram
53597,Price-Cutter Discount Bikes,2042.562,31.54,US pound
53598,The Bicycle Accessories Company,3794.9789,2213.00,Gram
53598,The Bicycle Accessories Company,3794.9789,32.72,US pound
53599,Unsurpassed Bikes,1667.94,493.00,Gram
53599,Unsurpassed Bikes,1667.94,55.80,US pound
53600,General Industries,3944.9457,189.00,Gram
53600,General Industries,3944.9457,16.40,US pound
53601,Futuristic Bikes,552.93,634.00,Gram
53601,Futuristic Bikes,552.93,3.00,US pound
53602,Third Bike Store,710.376,40.26,US pound
53603,Sellers of Cycles,8785.932,989.00,Gram
53603,Sellers of Cycles,8785.932,192.05,US pound
53604,Very Best Sports Supply,1825.781,4.42,US pound
53605,Rugged Bikes,66871.8419,1966.81,US pound
53606,Many Bikes Store,46694.2363,555.00,Gram
53606,Many Bikes Store,46694.2363,1512.88,US pound
53607,Metropolitan Sports Supply,15368.3048,735.00,Gram
53607,Metropolitan Sports Supply,15368.3048,328.46,US pound
53608,Bicycle Warehouse Inc.,1927.6118,185.00,Gram
53609,Bicycle Warehouse Inc.,3086.3729,26.20,US pound
53610,Trendy Department Stores,802.398,6.18,US pound
53611,Responsible Bike Dealers,1915.542,218.00,Gram
53611,Responsible Bike Dealers,1915.542,5.54,US pound
53612,Local Sales and Rental,1669.032,635.00,Gram
53612,Local Sales and Rental,1669.032,25.42,US pound
53613,Travel Sports,43013.4036,770.00,Gram
53613,Travel Sports,43013.4036,1028.45,US pound
53614,Chic Department Stores,61251.456,6640.00,Gram
53614,Chic Department Stores,61251.456,1229.23,US pound
53615,Educational Services,24518.1401,3894.00,Gram
53615,Educational Services,24518.1401,824.81,US pound
53616,Advanced Bike Components,68906.6458,1012.00,Gram
53616,Advanced Bike Components,68906.6458,1223.34,US pound
53617,Wingtip Toys,158.43,2.96,US pound
53618,Acclaimed Bicycle Company,3405.1668,83.10,US pound
53619,Eastward Bike Accessories,917.8789,32.17,US pound
53620,The Bike Mechanics,1215.582,403.00,Gram
53620,The Bike Mechanics,1215.582,30.49,US pound
53621,Extraordinary Bike Works,106929.5461,20196.00,Gram
53621,Extraordinary Bike Works,106929.5461,2306.58,US pound
53623,Certified Bicycle Supply,7798.806,504.00,Gram
53623,Certified Bicycle Supply,7798.806,99.29,US pound
53624,Central Bicycle Specialists,790.5564,25.68,US pound
53625,Superlative Bikes,2263.368,621.00,Gram
53625,Superlative Bikes,2263.368,28.89,US pound
55233,Modular Cycle Systems,61119.642,2381.00,Gram
55233,Modular Cycle Systems,61119.642,1117.70,US pound
55234,Better Bike Shop,48189.4814,185.00,Gram
55234,Better Bike Shop,48189.4814,1135.91,US pound
55235,Fitness Cycling,595.338,8.74,US pound
55236,Cycles Wholesaler & Mfg.,25645.236,3243.00,Gram
55236,Cycles Wholesaler & Mfg.,25645.236,832.00,US pound
55238,Gift and Toy Store,7137.036,357.00,Gram
55238,Gift and Toy Store,7137.036,142.29,US pound
55239,Immediate Repair Shop,39770.4253,1481.00,Gram
55239,Immediate Repair Shop,39770.4253,1183.77,US pound
55240,Unusual Bicycle Company,890.82,59.32,US pound
55241,Latest Sports Equipment,60519.9533,803.00,Gram
55241,Latest Sports Equipment,60519.9533,1875.77,US pound
55242,Best o' Bikes,3605.214,81.26,US pound
55243,Citywide Service and Repair,32649.4443,1178.00,Gram
55243,Citywide Service and Repair,32649.4443,541.12,US pound
55244,Sensible Sports,5371.434,195.02,US pound
55245,Retail Mall,67815.5873,1451.00,Gram
55245,Retail Mall,67815.5873,1273.87,US pound
55246,The Bike Shop,105.294,600.00,Gram
55247,Rural Department Store,4764.114,136.61,US pound
55248,Seventh Bike Store,39596.1202,821.00,Gram
55248,Seventh Bike Store,39596.1202,710.80,US pound
55249,Real Sporting Goods,51341.6887,8315.00,Gram
55249,Real Sporting Goods,51341.6887,968.76,US pound
55250,Recreation Toy Store,4002.894,93.10,US pound
55251,Professional Cycle Store,41830.7841,955.00,Gram
55251,Professional Cycle Store,41830.7841,1158.68,US pound
55252,Spare Parts Co.,37814.8377,1078.00,Gram
55252,Spare Parts Co.,37814.8377,1067.86,US pound
55253,Valuable Bike Parts Company,35733.1672,1057.00,Gram
55253,Valuable Bike Parts Company,35733.1672,988.04,US pound
55254,Best Cycle Store,104153.3951,2934.45,US pound
55255,Hobby Store,677.682,56.84,US pound
55256,Technical Parts Manufacturing,45633.21,7830.00,Gram
55256,Technical Parts Manufacturing,45633.21,1349.95,US pound
55257,First Bike Store,67686.0209,863.00,Gram
55257,First Bike Store,67686.0209,1351.41,US pound
55258,First Supplies,7154.268,88.00,Gram
55258,First Supplies,7154.268,189.96,US pound
55259,Mountain Bike Store,29503.14,2206.00,Gram
55259,Mountain Bike Store,29503.14,820.68,US pound
55260,Trusted Catalog Store,8257.5158,118.85,US pound
55261,Casual Bicycle Store,29025.018,988.00,Gram
55261,Casual Bicycle Store,29025.018,936.66,US pound
55262,Superb Sales and Repair,373.08,2.18,US pound
55263,Machines & Cycles Store,9699.63,1127.00,Gram
55263,Machines & Cycles Store,9699.63,397.03,US pound
55264,Area Bike Accessories,63981.9338,1728.00,Gram
55264,Area Bike Accessories,63981.9338,1322.29,US pound
55265,Distant Inn,6683.5305,189.00,Gram
55265,Distant Inn,6683.5305,162.34,US pound
55266,General Bike Corporation,3344.214,168.00,Gram
55266,General Bike Corporation,3344.214,73.39,US pound
55267,Sports Sales and Rental,109.788,176.00,Gram
55268,Exhibition Showroom,39829.9636,8124.00,Gram
55268,Exhibition Showroom,39829.9636,701.13,US pound
55269,Friendly Bike Shop,49597.4077,2194.00,Gram
55269,Friendly Bike Shop,49597.4077,895.65,US pound
55270,Exceptional Cycle Services,6806.376,131.28,US pound
55271,Countryside Company,1768.878,29.08,US pound
55272,Versatile Sporting Goods Company,1172.1936,37.54,US pound
55274,Versatile Sporting Goods Company,323.994,20.42,US pound
55275,Leather Seat Factory,64654.2775,11855.00,Gram
55275,Leather Seat Factory,64654.2775,971.55,US pound
55276,Rally Master Company Inc,74321.3769,1726.64,US pound
55277,"Great Bikes ",57550.3179,2317.00,Gram
55277,"Great Bikes ",57550.3179,1163.00,US pound
55278,First Department Stores,3257.916,47.12,US pound
55279,Widget Bicycle Specialists,323.994,20.13,US pound
55280,"Health Spa, Limited",68404.626,1329.00,Gram
55280,"Health Spa, Limited",68404.626,1156.81,US pound
55281,Pedals Warehouse,518.37,596.00,Gram
55281,Pedals Warehouse,518.37,20.13,US pound
55282,Westside Plaza,160378.3913,3815.21,US pound
55283,Original Bicycle Supply Company,35791.9061,5185.00,Gram
55283,Original Bicycle Supply Company,35791.9061,818.15,US pound
55284,Commendable Bikes,3406.77,68.90,US pound
55285,World Bike Discount Store,398.502,336.00,Gram
55285,World Bike Discount Store,398.502,20.42,US pound
55286,Roving Sports,3650.598,802.00,Gram
55286,Roving Sports,3650.598,97.49,US pound
55287,Red Bicycle Company,40611.4141,651.00,Gram
55287,Red Bicycle Company,40611.4141,1257.99,US pound
55288,Number One Bike Co.,5277.894,466.00,Gram
55288,Number One Bike Co.,5277.894,103.42,US pound
55289,Major Sport Suppliers,158.43,2.96,US pound
55291,Honest Repair Service,37117.648,894.04,US pound
55292,Parts Shop,24.294,189.00,Gram
55293,Bicycle Exporters,9208.698,88.00,Gram
55293,Bicycle Exporters,9208.698,307.90,US pound
55294,Exhilarating Cycles,34117.389,317.00,Gram
55294,Exhilarating Cycles,34117.389,549.90,US pound
55295,Official Parts Shop,9377.4689,2759.00,Gram
55295,Official Parts Shop,9377.4689,191.47,US pound
55296,All Seasons Sports Supply,2178.54,430.00,Gram
55296,All Seasons Sports Supply,2178.54,28.72,US pound
55297,Top Sports Supply,77394.5591,12431.00,Gram
55297,Top Sports Supply,77394.5591,1384.24,US pound
55298,Outdoor Sporting Goods,1946.022,73.96,US pound
55299,Vintage Sport Boutique,54459.504,8427.00,Gram
55299,Vintage Sport Boutique,54459.504,1655.93,US pound
55300,Helmets and Cycles,27486.99,3751.00,Gram
55300,Helmets and Cycles,27486.99,774.33,US pound
55301,Grand Discount Store,46412.8153,5968.00,Gram
55301,Grand Discount Store,46412.8153,820.31,US pound
55302,Small Cycle Store,11532.702,884.00,Gram
55302,Small Cycle Store,11532.702,264.31,US pound
55303,Fitness Toy Store,62744.624,695.00,Gram
55303,Fitness Toy Store,62744.624,1255.63,US pound
55304,Simple Bike Parts,672.294,17.77,US pound
55305,"Fabrikam Inc., East",26517.84,546.00,Gram
55305,"Fabrikam Inc., East",26517.84,528.63,US pound
55306,Producer Goods Clearinghouse,1022.13,7.10,US pound
55307,Plastic Products Manufacturers,11888.988,669.00,Gram
55307,Plastic Products Manufacturers,11888.988,386.49,US pound
55308,Bikes for Kids and Adults,1628.958,23.77,US pound
55309,Amalgamated Parts Shop,47758.7523,1111.59,US pound
55310,Grease and Oil Products Company,9679.596,567.00,Gram
55310,Grease and Oil Products Company,9679.596,191.55,US pound
55311,Steel Inc.,11548.0101,1539.00,Gram
55311,Steel Inc.,11548.0101,230.81,US pound
55312,Primary Cycle Shop,704.688,18.68,US pound
55313,Activity Center,3844.1711,189.00,Gram
55313,Activity Center,3844.1711,69.55,US pound
55314,This Area Sporting Goods,7556.874,117.59,US pound
55315,Vale Riding Supplies,3589.794,79.48,US pound
55317,Instant Cycle Store,468.66,504.00,Gram
55317,Instant Cycle Store,468.66,2.30,US pound
55318,Fifth Bike Store,696.582,149.00,Gram
55318,Fifth Bike Store,696.582,40.84,US pound
55319,Specialty Sports Store,475.29,9.12,US pound
55320,Producer Goods Clearinghouse,1647.0196,28.39,US pound
55321,Primary Cycle Shop,1427.592,9.20,US pound
55322,Bike Dealers Association,27947.5878,844.00,Gram
55322,Bike Dealers Association,27947.5878,476.64,US pound
55323,Prosperous Tours,38534.6325,674.00,Gram
55323,Prosperous Tours,38534.6325,571.15,US pound
55324,Futuristic Sport Distributors,30922.3537,466.00,Gram
55324,Futuristic Sport Distributors,30922.3537,615.21,US pound
55325,Roadway Bike Emporium,47522.982,1282.02,US pound
55326,Fitness Discount Store,1118.52,1854.00,Gram
55327,Eastside Cycle Shop,1430.442,25.68,US pound
55328,Rally Day Mall,31837.456,1071.00,Gram
55328,Rally Day Mall,31837.456,606.95,US pound
55329,Professional Sporting Goods,1336.23,90.00,US pound
55330,Classic Cycle Store,3430.62,58.23,US pound
55331,Worthwhile Activity Store,31319.184,803.00,Gram
55331,Worthwhile Activity Store,31319.184,901.11,US pound
57012,Global Bike Retailers,79548.7562,2106.00,US pound
